id,sentiment,text
558205,0,and my art major is due tomorrow  i havent even finished it.
177645,0,"@allysonbrianna Well, yeah. But my mom doesn't wanna drive all the way to Sac if we were that far away. "
1400419,4,@blissdesigns thank you!  &lt;3
1509567,4,Wow! RMS writes about presidential election! Thank you a lot RMS  http://2tu.us/hma
864145,4,@ShannonLeto Shannon + Devil = Best friends for a lifetime  How did you hit on that?
1414833,4,@SophieHedgecock T4 on the beach ticket and money for my holiday. 
56292,0,"@KristieW77 Good night, sorry you missed Donnie "
120704,0,sad i didnt get to see him...   
579037,0,My nail came off 
276057,0,All that $$$ spent and its still acting up 
1115895,4,parents are out for dinner with friends. so home alone.. 
412999,0,@Preciouseyez:sorry for your loss. Feel betta  was it your sister???
609189,0,had the shittest day EVER! really need some cheering up. 
833669,4,Study skills overall was really helpful but also exhausting. Cheer today was also equally as exhausting. Worth it though 
548058,0,can't find my pink cellphone! 
1323056,4,cool. just mail me sum info and we'll see. heard that new joint so get ready for some feedback next time we meet 
358982,0,@Minish Simon Amstell IS the buzzcocks. 
915072,4,@janine_j9 Jess just posted some hawt pics on the board J ... u should check them out... 
13655,0,"Wishing there was something to do, everyone is busy "
178318,0,leather jackets=uncomfortable....not my thing 
630423,0,chiiling at the house and is SUPER HUNGRY!!!!!!!!!!! 
1549835,4,"@jamie_oliver   hey  my dad wants me to make him a meal for fathers day, what do you recommend? xx"
1211171,4,moved back to Cluj 
1186773,4,http://twitpic.com/6coni - This is how I look for...um...This how I go fishing 
1193352,4,Morning tweeps  Slept in - let the catch up fun begin.....
651945,0,At @Lissavisa 's // heading to dmv soon so i can &quot;legally&quot; ride &amp; avoid tickets on the bike LOL! // missin out this weekend 
655026,0,Had last exam today! Feel so relieved! I don't know how I did in them all but fingers crossed! Still have a load of English course work  x
748863,0,I seem to be developing a southern accent from working at the mall.  This makes me sad. 
591276,0,Then she pooped two little poops out side buy close to the door. And she didn't pee  I'm going to try again though right now.
932681,4,btw the &quot;History of Native Literature&quot; class  was awesome. I learned a lot 
669815,0,Found a Reese's Piece in the pocket of this sweater. I don't remember when I wore it last-upwards of 5 mos.-so I probs shouldn't eat it. 
736510,0,Wish I was at churchhhhhhh!  Day 2 of CPR Training. Really wished I was at FFBC.
330937,0,"@mphelan1 I know, me too "
455006,0,awwwwww will 
222613,0,I don't wanna to even talk about it! I guess i believe in magic   I WILL HUNT U DOWN
774868,0,i dont understand this and it makes me unhappy 
193266,0,I wanna eat taiyaki 
537099,0,Male talent cancelled. Looking for a replacement but to no avail. Doesn't ANYONE wanna come make sweet love to me?! 
107613,0,@EvilJuice its too late  im jeelus
806427,4,I am constantly amazed by our technology. It makes me wonder. Now check out this rad song!       &quot;Tripping&quot; ? http://twt.fm/33023
1272327,4,@NutMeg00 haha welcome Meg sans Adam!  post some pics and tell us about your day
607588,0,"iPhone is finally back to normal, just got to sync all my music and videos now  urgh"
1238373,4,@LaurenBosworth SO hot! lol You're quite lucky to be there 
1444355,4,@peterfacinelli &quot;aman-DUH&quot; hahahah GOSH i love it. 
1358174,4,@darnell352 hell yeah! We can stay at the Hooters hotel lol maybe we'll get a good rate since your a big wig there 
724348,0,Got an intense burn from her hair straightener  http://twitpic.com/7zbpj
751509,0,@lisayee Scary stuff on the Metro. 
999129,4,Home sweet home.  Yay!!!
1528729,4,@Teddizzle pretty good so far! looooooooooots of sleep! 
399021,0,Being a quitter is easy. Unless you're talking about smoking. Been more than 3 months &amp; I still want to smoke sometimes.  Does it end?
474578,0,"Man, I wish the RabbitMQ macport would be updated to 1.5.5 already "
1031972,4,Who's ready to show us their cock next??  Stand up and share 
159661,0,"@aplusk hey, I apologize!  my daughter got into my account and was sending out links to promote my novel.  it was not me and I'm sorry!  "
713396,0,@Seaicilin Looks like @kenny_wallace started tweeting a week after the fan club dinner So slack! My Fan Club membership should be revoked 
1058718,4,weekly and monthly longs are unwinding and taking profits  that's why we favored short side scalping today and range 
748843,0,why is everyone talking about food ! I havent eaten and Im not allowed to eat so sssssh 
390411,0,im so annoyed that my freezer has stopped working and it was full as anything :@ 
384649,0,"doctor, I completely forgot about it. This really sucks. "
1516056,4,@Illdrinn Thanks  I thought you got tickets to Masterchef show
790582,0,I hate filling out forms manually 
830321,4,@shaundiviney some judge from sytycd has the same jacket as you but you look better in it 
1518832,4,@helenmirren saw Phedre on friday it was brillant. Great performance! Hoping to see it again in August 
1116240,4,@TheJackel92 swap uncharted 1 for infamous 
1099574,4,"@tunatallulah Received stems from Dave so I am cracking on this week, but there is no time limit. We want to do it right "
296155,0,"@twitbudgie Hate it, especially as a teen when all my friends were tanning! "
633536,0,just finished watchin Marley &amp; Me  
1273626,4,answering an employee DISsatisfaction survey 
1252802,4,Gonna go work this fatty food off. Lol 
1183628,4,@LovatoFans yeah but where in the usa 
1110925,4,"mhhh, my tzatziki is here!  (via @chelseasms) aww I love tzaziki,!!"
343352,0,I've only just remembered that putting bananas in the fridge kills them! My banana is now a lovely shade of black 
30081,0,It's right there...and it's SO hard to resist clicking it. 
1420541,4,"@crystalchappell A bit  cloudy in San Fiego, Calidornia.  June gloom kickin' in.  An idea for later:   http://phaze.me/Moviestarmartinis "
632257,0,@Bopsicle  YAY!!...........but I'm mad at you 
69373,0,@germansaez Tweeting but not messaging me back? 
1486613,4,I just saw a baby horse! It was so cute! Have I ever seen a baby horse before? Don't think so. 
1586373,4,@Jazzybam omg the puppy is sooo adorable! 
30963,0,is still waiting to be stimulated..  need that $$ stimulation
1454626,4,Elections today...off to vote. 
1594132,4,"on Wen-sday iam going 2 go out and shop for makeup. and next week, ill start making makeup tutorials "
1272267,4,I've been laughing a lot since the morning! LOL! haha! It's good to be happy! 
1149269,4,@gageneral  whooooo..I still love u then! 
40803,0,feeling sooooo sick coz i ate waaay too much sweet and sour pork and coconut rice 
898744,4,@MissysNoAngel It puts a huge smile on my face that you used to watch that. 
1390680,4,Adam Lambert's rumored BF is pretty hawt 
381453,0,@lpoulin1 hey i went to the Jubilee Fest!!! too bad i didn't see ya  
120895,0,Please stop raining!  - http://tweet.sg
1436023,4,Is watchin 'cow n chicken' with niece. So far i think she likes it.  yay! Brings back memories...
345588,0,"@soulcookie Twitterlarity! On here, my number is not so high  "
1467086,4,"@pranaydewan Hey...yes i'm also very happy. I could watch, but i should work. So THANK YOU! "
1126769,4,sushi at ooka with taj .. talking about how we are about to take over the world 
103689,0,Why can I not open any links on Twitter??  
474557,0,needs a day to do nothing 
347128,0,@shen88 You too are fake..  :X ... Disguising your links to be something else.
963033,4,@MarkIsMusing Truer words were never spoken! &quot;Laughter is the best medecine&quot; 
1019355,4,"@SookieBonTemps  Good morning, Sooks.   Happy Frackin' Friday!  "
810060,4,"Treasured moments with my Pop @ the Nursing Home tonite, special times! Missed my Connect mates tonite, hope you're all doing amazingly "
916226,4,"goodnight and good bye to all of you, hope you have the best of dreams "
916385,4,"Good morning World   This will be another wonderfull day, starting with breakfst with champions...  my kids ofcourse"
1162828,4,"@jenscloset Good morning , now, no ironing today girl..time to go out and play..or maybe take in a movie, or buy an ice cream cone "
62799,0,holding it down @ work. have da duty blues 
160687,0,Loving lil ken and absolutely dreading saying goodbye in less than a week 
426523,0,@delta_angeles oh noes  thats so lame.. next time we shall have an awesome movie night!!
1375523,4,"going to the Dodgers game tomorrow, sitting right behind home plate. watch for my mug on TV "
1387995,4,"@Harlequin66 Welcome  Well, #followfriday is just a tag, so people can search it (in trending topics) &amp; see who you recommend to follow "
44091,0,@changroy you left me alone?!  lolll
417442,0,@theinfinityloop sorry...  Maybe I should stop with tweeting as I blip 
1381519,4,@LoBosworth http://twitpic.com/6nphh - nice pic  the 3 of you look gorgeous 
441150,0,I'm sweating like crazy... took some pills against the headache...hope I recover soon... urh... so annoying 
886443,4,"ah, so. going to fishkill around 11, i think. then getting stuff. getting movie tickets, off to applebees w/ frans! then xmen! "
1525225,4,blaahh blaahhh blaahh blaaaa so boringgg eeewwwwww!!!!! -.- hmmmmmm i go again out side with my dog okay??? lovee ya all hotttiisss kiss 
1191177,4,Off to a mellow Sunday afternoon yoga class. Guys out in the garage working on the cars.  How manly!  
494402,0,@Mr_Sovereign There's no link as it was played through her limo! 
1463589,4,Disco Citizens are Back!!! 
269618,0,wants to see Angels and Demons tonight at Mac Centre but with noone to see it with 
13671,0,@BeyonceBoi yeah they're gonna put a forever 21 in its place. I miss that store. so many memories. 
783096,0,@justindunn  Perhaps in the future you should just ignore them!? xx
1581986,4,"just recieved some university results, fantastic... this years going to be a breeze "
972235,4,i have this intense feeling that i'm going to be sleeping very good tonight 
1345700,4,i'd #followfriday but there's a huge list and i don't want to spam....or look like i'm playing favorites...so...you know who you are 
1231353,4,@shawnandawna thanks girl!!  How r u? havent seen you in a while!
25489,0,@its_Dani_x sorting my room still. seriously bored and want to play out  hows the work coming along?? x
10710,0,"James lost 1-0 , a draw would have been fair "
62473,0,Am now getting spam followers on twitter! 
64610,0,Just got back from MoMobears...and Cedes i;m so sorry to hear about your loss 
483663,0,goodbye internet for all the afternoon 
874729,4,@the1Res lol I was the who asked u about a week ago where u ever planning on coming 2 stl netime soon... 
606582,0,"I miss my brother, my girls, and umm "
381924,0,"The bathroom door seems to be broken! Dilema! Had a shower in my housemates ensuite, btw their bathroom is nearly the size of my bedroom! "
188868,0,Someone needs to either come spend the night with me or give me something to do bc jordan is gone! 
751060,0,There's a starbucks SO close to me its sad. Don't think I have time to get out and run and get it though. 
55877,0,Nights like tonight are still rough. 
457782,0,"Ohh gosh!! I missed my 21st Tweet!  Anyway, moving on."
1549439,4,rt @suprlatina Some people take twitter way too serious....yo it ain't that deep...lol relax... 
248120,0,"@EgoPimp Would love to mate, but...family etc  One day though, one day! "
816263,4,"Just finished 3 auditions this week! And all 3 went very well  But i'm insane exhausted, but indeed ready for party "
288825,0,@roxiijonas yeah  are you bringing lunch tomorrow or buying it or going to the shop? &amp; no you dont haha! i still have so much to revise 
868720,4,"@jonashelford Ha ha, will be mate, will be. Bring cake!!! "
37211,0,"@DurbinDigital Well no, but they all have different size canvas areas, which just takes time, like coroflot is different again "
1480315,4,@BigDaws Now come on Dawsy you is dead sexy and a massive hit with the ladies been telling you that for days now  xx
1386855,4,@MrAntony who deleted ur msn??         &amp;  i Just painted my nails pinnnk 
1591712,4,Off to work after what seems like forever.. even so my working days at Zara are close to an end.. Italy here we come.!!!!! 
53518,0,Reinstalling his desktop machine with the window open and is hearing birds making loud noises and fighting... closes window again 
372678,0,@_nicolereyes so i suck too!?! 
196547,0,"sitting alone at home, my english isn't good and the weather is shit "
252049,0,in terrible need of a pedicure... 
313297,0,@SarahHorvat  I'd never make you cry.
1519512,4,Jay Malone at Paddy's Pub (Kentville) tonight! There'll be giggles for sure!  
1260772,4,it is alwasy funny to assemble a tender dossier at 3am in the morning. 
94198,0,#House didn't like the finale  going to bed
883422,4,"@masterninja not really i was a good girl *coughs* and NFS....the races, the online game, the fun.....i like it  better than paradise "
795512,0,@dtagurit I was backing into a parking spot 
1087308,4,Really really really good night 
1462923,4,is wearing a sydney tech jumper 
461733,0,"@kaizebarcalipso check your email, sorry couldn't give 2 weeks notice  x"
1362370,4,@forteller DM msg has been stable. Still in beta (as all web 2.0 services). 
553452,0,"@asos_james - aww, am glad they still do 'send drawings in' thing! Spent many hours hoping in front of Take Hart. Never got shown though "
247561,0,@ismithx if only I could email food 
1042289,4,@xCraziiChiicax Goodnight 
1374250,4,"Bridget Jones is on, thank you God...this movie was greatly needed at this moment ;) Oh how I feel content "
1032359,4,@kayci_glaze i love them too because they are yummy and gooey 
499955,0,"@joystiq Everytime I tried inputting a code, seconds after you guys gave the last batch, it just told me that the 'Operation Timed Out' "
305183,0,So far.. No Sims 3 in my possession. 
1839,0,"@ZappoMan oh, your tweet was about weapons? That's covered by Pandora's Box - can't uninvent it, leaving us all with MAD "
509301,0,"off to schooool  save me, save me ..."
1407734,4,Thought I was gonna cut the grass in 90 degree heat but my grandfather said &quot;no your on vacation forget about it&quot; this is why I love him 
1161009,4,@NikoleZ @blanklogo I get happy seein myself everytime I enter the door too!! 
651597,0,I wish I wasn't at work. An I wish I could change things.  so many things I want to change. My life is... ugh.
8055,0,@Jonas_Dreamgirl yeah  maybe i'm just going crazy haha.
941390,4,a GREAT morning to YOU!! make it a WONDERFUL day!! 
503270,0,"Watched the TNG ep where it comes out that Sarek has Bendii Syndrom, incurable logic-destroying Vulcan disease.  @Sheindie @jenthefangirl"
114807,0,http://twitpic.com/5d3vc This is what my son looks like after the fight with his brother yesterday.  At least his nose isn't broken.
1394819,4,Good morning twitterland! Got me some coffe but I'm thinkin I'm still gonna stay in bed 
1170926,4,"@camshaq it's ma bday. isi wall aku dong cam  sedih sih tapi kaya ngegantung gt, oth itu addictive abis ya."
330225,0,@glennishamorgan omg! I was reading your tweets and saw that about the 702 member. Wow...I didn't even know. I googled it. 
718689,0,sitting on the couch at my aunt and uncle's house.... extremely bored wishing i was chillin with my friends 
499572,0,couldn't buy a couch tonight...   
385761,0,There is definitely a sense of pathetic fallacy today. Stupid weather 
891108,4,Readin text from last niqht tehe 
95322,0,Finally got to 49 yesterday on my priest. Missed church tonite ... Again 
1289577,4,"@msalonen lol, just chillen "
233421,0,@black_milk how was the show? im really mad I couldn't make it! 
971019,4,@PhillyMayhem - thank you  miss you buddy
1328,0,is tooooooooo cold. 
614444,0,No darwin deez on saturday  more info to come later
502972,0,@Mimo777 I Never Got To Go To Mimo's Party When I Reach It Says Server Full  I Think Im Not Supposed To Go To Hes Party 
691372,0,"@kittenspawn sounds awful  (the tweetdeck thing, not the @the_watchmaker2 thing)"
74341,0,@skatones80 tonny i love you guys  be stroooong &lt;3
1567101,4,thinks Phantom Fireworks will be the death of me! @Joemauer good luck tomorrow! 
1185127,4,I have such a fantastic mom 
830407,4,"I love following new people on twitter, even if they say boring stuff like me "
985896,4,"@CampaignMonitor Yea, spotted that shortly after. Clever! "
1383946,4,@kristianmartens Congrats!  I didn't even know you guys were expecting!  I guess that's what happens when you live an ocean away 
582202,0,I put La Roux on my work stereo system and someone asked &quot;What is all this screeching?&quot; 
989597,4,@SharelleVixens awesome match  looking forward to coming to watch on monday 
1235825,4,I do like iPhone 3.0's ability to remember passwords in Safari. Most useful 
529730,0,Anyone like their new timetable? I only see @Ster13 like twice a day 
1484029,4,is going to try to get more people to use twitter 
626868,0,"listening to kanye's late registration. i miss the old you, kanye. "
329033,0,Minigolf with @wirehog and @imdane... I lost by 3 points 
1041428,4,@daisyx Why thank you!   Just trying to make Friday go faster... LOL!
265479,0,@chiah OMG I missed you! I must have walked past the google booth like 10 times 
1187675,4,@morzich88 you still need to study good movies and books 
927280,4,@TheBobBlog Ooooh. No I was talking to everyone 
711480,0,tryin to free run but my skillz are not that good 
207571,0,@flyyNerd no pics with you last night?! 
411632,0,@heeroyuy135 I won't be attending Sac-Con due to recovery time.  I just got off a 104*F fever and came back with a bit of sickness.  
1265917,4,@kellyenlightens I was always torn between Roberta and Sam.  Guess I'd have to watch again to be sure.   Love that one.
368857,0,On my way to the train an older woman had fallen on some stairs. Blood was literally bubbling out of her shoe  I had medics sent over.
887785,4,@TasteTO I totally saw the Yip Yip too. 
1096094,4,"@markshaw hey mark, hope to catch u at tuttle nxt week. will b great to follow up the online w/ some offline - have a great weekend! "
1278523,4,is enjoying his cup of coffee..  http://plurk.com/p/xtlv5
76570,0,has to take Oscar to the vet cause he's probably got a UTI 
624333,0,@Charles_K lol i have a shitty LG and its like dead from dropping it in so many toilets!! 
375419,0,@eldiablito_72 I know 
988166,4,Rachel made some kangaroo dumplings tonight  I'd like to believe that it was a worldwide premiï¿½re ;) Taste great btw
1495883,4,hey @stephaniepratt .. follow me plz? 
518227,0,Is it going to another hot day? 
185717,0,@mikey_nw14 oh I'm sorry you don't have a girlfriend! 
321824,0,Also would like a nice belt ... i'm finding too much stuff i should buy if i had money   
1122749,4,Matt Willis On Mr&amp;Mrs 
1105347,4,@rewebcoach Good morning Handsome Mr. Dimples  I really did miss seeing you at REBCPHL ; I can't wait to actually watch some dakno.tv 
1233701,4,Got ma final in ma Chemistry class 2mrrw AND I go 2 Knotts 4 happy hour w/ ma friends/classm8's  I SoOoOoOo cant wait.
1268407,4,YUM!!! drinking my tube of condensed milk... its the best thing in the world... thanks mummy 
756480,0,"Aw jon and kate :'( that's so sad! I hope the kids are ok, i neve though this would happen "
559237,0,I've just resigned from teaching at college 
1536786,4,"@Misses_Gola morgane dilly  add me, i'll add them this week"
1160832,4,is back home... just ordered brown coloured contacts from DK Optician for my cosplaying of Sayori-Chan from Vampire Knight!  
1295032,4,"@jjustice quiet, word nerd. BTW, got your invitation - checking w/ @mrshchorey to see if we can come  "
62044,0,Haylie Ecker's had a new baby. Someone else replaced her as the first violinist. I'll miss Haylie 
38829,0,@wideawakewesley just went on Tesco site. Says product is discontinued 
1261574,4,@girlandcowdog sitting behind the Rox dugout about 15 or so rows. Black Rox shirt. Glasses. Pink hair in front 
1048027,4,@melly16 sher sher haha !! LEGEND 
1121872,4,Eating a chicken sandwhich. It tastes so good after not eating at all today!!! Don't worry people...I'm healthy 
1299005,4,Hiya wild thing .. How's ur tuesday?   r u dj'ing tonight? Don't forget to send me a land mark and a dress code .. Other than nakie! Lol
354855,0,Oh so very tired 
1070087,4,@BrianKurzweil I'm giving all she's got capn'.  
1495385,4,@Bia_Loves_NKOTB I was thinking the same thing. It's Britney tape or Horny Kitty...damn spammers. 
1228328,4,"is watching HGTV. Also very glad I did not have to get up at 6:30 to take Mom. Thanks, Dad! "
629192,0,Hmmm....shred and exie have apparently left LF as mods. 
1306275,4,@jamie_oliver just made pan seared chilean sea bass w/honey a lime cliantro reduction paired with a chilled garlic and mint pea salad 
1155724,4,"@Si No worries, there's more important stuff to see  I'll have a look on flickr later..."
1467422,4,@pdurham lmao good good! 
244117,0,i wonder why some people don't want to follow me 
1135616,4,Going to bed   Night everyone x
552264,0,Indonesia's tv shows are exaggerating and lame  that's why I watch cable TV. Lol
250902,0,going to play some guitar.. my video editing plan failed due to non existing equipment i need 
361339,0,@graccipelaez @nickbeaulieu I hope so too but it's not looking good right now. Why oh why did I format my cards? Could've saved some. 
287482,0,"Had a good afternoon nap, woke up with a banging headache tho "
1420838,4,@mnstrsnmnchkns Oh wow!! do you really! thats so cool! I watch a programme on her a while ago... she's amazing.. and all self taught!!! 
1199139,4,"@BrandyHuston Hehe, thanks hun!  @JohnCleese needs more &quot;groupies&quot; so to speak! He's awesome!  xxx"
841088,4,Just got done hiking at Runyon canyon....WHOA SUPER HOT AND SUPER TIRED!!!....but all worth it for a banging super body!  Pool Party time!
608343,0,Just took an exceptionally hard physics test  #fb
1152526,4,@MsCreativity  thank you.  I hate leaving here but take consolation that i'm back in just over 3 wks 
1096497,4,"@katecoady1 Awesome  u must be excited. What's a conservatory? haha, it has my name! hope ur enjoyin the sun x"
725065,0,ugh i wanna change my page but i dnt kno how i want it to be  smh  hellp
901549,4,"Didn't get bitten by a rabies infested person last night  yay for me! Gonna scare Rachel with Quarantine tonight, this shall be fun "
245890,0,@SJD6: sounds a little crazy to me. 
520570,0,@Verobird Aww. . How sad for your voldermoth believing roommate. . .   may she rest in peace. .
1287033,4,"@MTH18 Ah that is not fun! Okie doke, I shall add you back hehe "
114130,0,@Enderclone Valve can officially do no wrong.  (Apart from not releasing games for MAC or PS3).  
1172211,4,Morning Sunshines  @drdisaia @OneRadioVixen @TStewie @JerryBroughton @LisaLeggz @DYAMOND24
1133151,4,@TheRealJordin aw that's so sweet! I'm disabled and i have lots of friends who didn't get to go to go to prom.  you made my favorite list
1348066,4,Woooo Liz's graduation.... Yay.   I'm at Valhalla's in my heart. ;)
521813,0,"Found lots of great site for philosophy, yet i'm so confused now "
1450978,4,@ahacranium oh tts good to hear!!  at least you're not as blah about work as before now  haha yes i wish i was nearer too! oh wells.
610856,0,ulled tendants in my calve  out for awhile  makes me sad
842356,4,"Looking for Crocs - give backs up to 70%, but the queing is very long .... so .. tomorrow I'll take a leaf to go there ...  "
709825,0,At an art show. Nobody is coming.  poor guy.
1255578,4,@JessicaLynnWHOA don't cut it !! it's so pretty long 
1002538,4,@CaptArgo come to @MTUB!! come to @MTUB!! come to @MTUB!! (point getting across here?) come to @MTUB!! come to @MTUB!! come to @MTUB!!  
407215,0,@GsoHandsome I invited u brotha.. U turned me down..  lol naa find that 10 n I need 2 c her 1st
476095,0,@LaurenConrad love the hills n its sucks that ur nt in it anymre  u wer one of the nicest dwn to earth people on it x
1113968,4,"music gives a soul to the universe, wings to the mind, flight to imagination, and life to everithing - plato     "
451283,0,@hellorachael Lmao no I've gotta go back to start A2 
208005,0,@Timaay Only if you want to spend 6 days in jail or the hospital   Moms always say better late than never 
1125044,4,@CHRIS_Daughtry Awww you're  just the greatest! This is why we your fans love ya!!!!!! 
1432462,4,@Mocurrie25 nice game Monique!  looking forward to home opener.  love to see both you and previous MD25 filling up the scoresheet.  
176487,0,Just woke up from a five hour nap. I still have a headache.  Medication time!
235854,0,Dont know if I'm tweeting or twitting? Cloudy here today. Betsy has cold/flu?  Got to service my tractor- oil &amp; filters. Feed the bugs 2
1214784,4,Listening to acca Dacca really lightens the studying mood haha 
49193,0,@Prinia  &gt; not good about yr phone  My Aunty's fave flower is lilac &gt; she would be jealous!!!! Sounds beautiful. Get pics!!!!!!
1390299,4,good evening I have a cold its not so bad I can handle anything and NO its NOT SWINE FLU   
1258375,4,Rest and friends has cured my tummy!! Yay!!! 
439446,0,then it is no fun anymore 
849894,4,@madcow_paula  How lovely. He looks so comfy cosy where he is. 
1378508,4,@DisciplineCC Well I was thinkin you guys were of similar age if that is a compliment or not 
1512036,4,"@Monica2112 Oh don't worry, I don't mind if you are.    I'm just happy u want to meet me!"
1118964,4,freakin Lakers are awesome! 
1226034,4,@r_madrid  you will know come Sept 18th 
407064,0,@tommcfly hahaha But i still think that brazilian fans do it better. 
238146,0,"I am really not ready for summer, i am not skinny enough and i do not have summer clothes, they are all for the winter "
584658,0,Hell off a day.Taking care of babie baptism.Not easy thing to do when thepriest keeps asking why didnt you get married at the church  
1161110,4, xo - I want to remind me -  ? http://blip.fm/~7d9p7
682474,0,@Drusylla ...and not playing with me  LOL ;)
58201,0,@4majeed 
952082,4,@Kenichea  it will happen  
1170232,4,"Bored shitless, just browsing the web and watching crappy tv "
1487225,4,I have a cold right now. fun!!!!!!    It's so awesome sneezing 21 times in a row.
385446,0,searching somenthing on you tube 
1420276,4,"@_CorruptedAngel Ooooo I would love to visit Belfast, have heard its a lovely place to shop  what is it, with us women and shops lol"
82429,0,@rocsidiaz don't know but it's was a hit..right? feliz dia madra ( still need roseta stone )lol its' backwards and spelled wrong 
854135,4,@bradiewebbstack i will if you come to me 
383167,0,@keep_moving yeah...yum! Unfortunately NYC doesn't get those anymore.  we only have two locales located underneath penn station
1522197,4,"I'm pretending I'm my sister, and talking to her boyfriend on MSN. "
1574990,4,a little bit of me and a whole lotta you. http://twt.fm/162283 @sugarkanne thanks! will try.. 
977547,4,@migin working on it. Working on it  I'll be away for 12 days from Thu onwards
1519714,4,yay! it's my turn! I'm going to see @theREALboyzone today 
22275,0,@Sofija  That's sucky... would you just use vacation time or travel again?
472608,0,I can't get the videos uploaded just now   They will be amazing
923048,4,@its_claire happy mother's day! 
528170,0,"@SarahLeaV , I 'am trying to get @peterfacinelli to answer if he'll come to eyecon.. no luck! "
486414,0,heading into work  got pole work to do :p x
658866,0,@jamesbaines I missed you today  xxx
1265264,4,@marceldion http://twitpic.com/6ftfi - lol you're too cutee 
1341165,4,"@howlieT Yes it is, if everyone has enough sun and exercise, I can control them.  Feeling better today?"
1513334,4,@tonydavidwood My weekend was good.. Had friends over on Saturday and we got lambed  see you enjoyed your shows 
268211,0,"Nom nom nom food. Lovely day again, so why do we have to go to work "
855061,4,ready to integrate Didier's pdfid in the VT report. a cool tool to add indeed 
179203,0,@kscarter I feel like I haven't talked to you in a really really long time. 
983647,4,am i the only one thats happy that Blue are getting back together 
451552,0,My internet has been down 4 the past 2 days. WHY? 
649039,0,pretty much working nonstop today. 
411761,0,leaving for graduation. gonna miss all these guys. 
440811,0,Stella's ears are causing her a lot of discomfort today.  
415748,0,ugh too many assignment  http://bit.ly/17zq9D  dear god
1584690,4,"@RudySpeaks Hahaha  so you were waiting for someone to take the bait, ey?  Good way of practically guaranteeing a response "
660446,0,@Mum_of_Six oh no! Just a quivering bottom lip not talking much sort of one 
1360823,4,"@JornJansen yeah, great idea! although I started laughing later on tonight "
1249993,4,"M: pregnant lady- &quot;doc, when will my baby move?&quot; doc- &quot;with any luck, right after it finishes high school&quot; "
213080,0,Change of plans...will be workin just one mo hour. 
1207900,4,@RehaAlev share it with us too please  your learnings..
1257148,4,@ronisinchina You met her parents? Hmm... so engagement end of year? 
1319516,4,"@Berndhard I know!  I'm the best worker ever *lol* It's not bad, my throat hurts like hell but other then that I'm okay"
1563544,4,"@solixir aw, how cute!! don't let her hear about me, but it sounds like she already has, lol!! "
438749,0,1hr cardio out the way. Washing on. Headg out 2 sunbathe w a little Oasis to flirt with. Unmotivated 2 drive to LB to c JanesAddic. 
502938,0,GODDAMN IT the listings for TNT on TiVo are off by three hours. Which means I missed The Closer.  I HATE BROADSTRIPE.
1515143,4,@x3bubbly Bangkok  I wanna go to Pattaya too.. even though it doesn't sound like a family friendly place haha
389750,0,really wish I was seeing NIN/JA tonight 
365829,0,@PhxMike YES! He has to learn not to do that. Its so hard to get cats and esp kittens to not claw stuff 
1507185,4,Have a great week!!!   @irockobama @CORNBREADD @Faahz @T3DPRODUCTIONS @EReill @sunsethead @SpcSquad @NESRA
1572233,4,"I've got sunshine on rainny day,, resssss ..    .. http://myloc.me/403H"
302405,0,watching fred on youtube. not much else to do. fucking throat still hurts  but i have to go to school!
1544955,4,@Hannaaaa Luck!  Just start on a fresh blank page when you get stuck!
847561,4,@tak3o No comparison possible! It's waaaaaaaay better 
235567,0," want to be in lovely London right now, not sitting here trying to revise and find out where the sudetenland is!!   schoool 2moro :'("
1079389,4,@SwagBucks YES! I've gotten 4 SwagBucks total today! 
1480295,4,I really miss having a record player&amp;records.Wonder how many ppl will wonder what that is? 
950442,4,airport  boarding in 30 minssss
1547302,4,"running, with @taytay12321 tonight yaaaaay "
108625,0,marijuanajournal.com My Last Day  http://tinyurl.com/olpatr
1298992,4,Is honestly expecting from now on that something is going to try and ruin really important days for me.  Oh well.
353198,0,What sucks about end of term is the homework remaining is the homework I've put off cuz I don't like it or want to do it. 
1402414,4,going live im seriously bored!!! http://blogtv.com/people/shanecc2008 
564280,0,"Foolishly, I typed m*rketing in my last Tweet (but with an A, not an *) Now have a shed load of related bots (and/or twats) following me. "
212206,0,Why can't my vacations extend a bit? 
22586,0,And I can't sleep again 
198936,0,"Well, went to the ER and they took my appendix out last night  Prohibited me from posting the WR until today. Thanks for the support guys!"
165414,0,"Mucking about on Guitar Rig 3. The demo, that is "
762063,0,@imemelyionare i wanna talk to him  but not her. lmaooo
131242,0,@Cheryl_Smithem I've got to have them. My company is on a boardwalk with each dept in buliding. I've got to go outside to go anywhere. 
694941,0,some things you lend just never come back. A Torx TX6 screwdriver is one of them 
59376,0,i want more cashew nuts but my braces can't handle it anymore *stares at the cashew nuts* huhu 
582666,0,misses darcy very much 
128144,0,"@bcaps ah, dang. I srsly would have, but my phone was on vibrate on the counter so i didnt see yr tweet till now "
1197318,4,happy to finally log in to my account... 
1557936,4,"Just got home, soooo tired! @ddlovato and @Jonasbrothers concert tonight in Wembley, London was amazing! "
639235,0,@Lhriangel hahaha omg I wish I could leave now but then the finale wouldn't get done. 
655876,0,"Ordered Connie and Carla from netflix, and it came broken... So now i have to wait for it to be delivered again  sad day!"
